StudentID,Gender,Grade10AvgMarks,Grade11AvgMarks
S29000,Female,60.29,56.48
S29001,Male,58.33,69.87
S29002,Female,88.76,72.53
S29003,Female,76.29,29.27
S29004,Male,86.74,80.65
S29005,Male,5.94,94.62
S29006,Male,31.81,36.99
S29007,Male,31.87,83.53
S29008,Male,65.7,77.2
S29009,Male,44.86,58.96
S29010,Male,77.75,36.76
S29011,Female,38.44,41.52
S29012,Male,22.16,30.76
S29013,Female,29.1,42.63
S29014,Male,18.25,98.96
S29015,Male,19.79,36.34
S29016,Female,21.68,66.55
S29017,Male,1.61,31.96
S29018,Male,71.61,46.66
S29019,Male,39.96,8.38
S29020,Male,2.27,76.32
S29021,Male,37.0,66.1
S29022,Male,90.54,34.75
S29023,Male,51.12,52.48
S29024,Female,98.68,87.22
S29025,Male,54.0,4.44
S29026,Female,96.28,93.02
S29027,Female,20.18,47.08
S29028,Female,28.99,85.97
S29029,Female,70.0,86.15
S29030,Female,98.68,5.87
S29031,Female,82.53,78.16
S29032,Female,55.37,73.29
S29033,Male,8.52,4.32
S29034,Male,36.44,94.05
S29035,Male,8.64,63.45
S29036,Female,31.13,16.75
S29037,Male,25.88,12.31
S29038,Female,38.86,56.2
S29039,Female,83.73,5.88
S29040,Male,15.04,16.44
S29041,Female,30.61,94.85
S29042,Female,26.11,74.47
S29043,Male,29.61,61.35
S29044,Female,36.06,20.88
S29045,Male,24.43,21.85
S29046,Female,94.26,44.58
S29047,Female,42.01,75.41
S29048,Male,11.41,0.39
S29049,Male,46.77,4.43
S29050,Male,18.44,87.01
S29051,Female,21.61,81.41
S29052,Female,28.5,69.47
S29053,Male,12.48,49.95
S29054,Male,72.11,14.51
S29055,Male,79.19,10.22
S29056,Female,39.43,90.54
S29057,Female,68.9,38.25
S29058,Male,38.9,69.57
S29059,Male,16.41,45.62
S29060,Male,39.72,73.09
S29061,Female,55.7,19.33
S29062,Male,4.1,48.46
S29063,Male,65.45,37.69
S29064,Male,74.26,24.51
S29065,Female,86.0,59.77
S29066,Female,10.28,53.7
S29067,Male,0.01,49.57
S29068,Female,7.33,59.11
S29069,Male,92.41,14.25
S29070,Male,76.56,37.05
S29071,Male,83.54,32.47
S29072,Male,51.7,76.92
S29073,Female,52.67,3.57
S29074,Male,29.85,28.19
S29075,Male,84.28,91.83
S29076,Female,82.98,30.04
S29077,Male,39.22,15.19
S29078,Female,32.93,75.73
S29079,Male,73.84,4.78
S29080,Male,2.62,42.63
S29081,Male,85.99,85.54
S29082,Male,44.62,95.41
S29083,Female,44.13,24.9
S29084,Male,66.91,29.62
S29085,Female,64.57,56.73
S29086,Female,26.6,22.66
S29087,Female,94.33,15.07
S29088,Male,98.63,42.6
S29089,Female,52.6,7.22
S29090,Female,56.14,89.42
S29091,Female,55.43,33.42
S29092,Male,48.58,33.63
S29093,Male,94.52,79.14
S29094,Female,24.48,34.15
S29095,Female,10.8,76.09
S29096,Male,92.95,18.12
S29097,Female,21.3,52.9
S29098,Female,74.92,76.85
S29099,Female,20.39,44.99
S29100,Male,96.02,7.18
S29101,Female,79.11,73.69
S29102,Female,91.87,49.41
S29103,Male,95.1,31.64
S29104,Female,8.44,99.28
S29105,Male,43.34,87.61
S29106,Male,64.81,3.78
S29107,Male,80.25,59.37
S29108,Female,24.15,35.46
S29109,Female,91.46,3.74
S29110,Female,22.1,1.13
S29111,Female,86.62,58.38
S29112,Female,51.27,32.01
S29113,Female,51.54,70.33
S29114,Female,37.4,45.44
S29115,Female,10.35,76.65
S29116,Male,34.71,81.31
S29117,Female,42.67,65.72
S29118,Female,47.9,41.8
S29119,Male,73.91,98.85
S29120,Female,35.21,30.67
S29121,Male,40.66,51.46
S29122,Female,90.61,52.04
S29123,Female,75.26,42.83
S29124,Male,2.29,12.14
S29125,Male,81.21,35.39
S29126,Female,98.99,21.52
S29127,Male,93.98,89.99
S29128,Female,83.6,65.54
S29129,Female,62.92,28.78
S29130,Female,27.82,56.57
S29131,Female,65.44,85.32
S29132,Female,69.56,93.44
S29133,Female,28.16,7.5
S29134,Male,25.53,78.69
S29135,Male,39.69,96.63
S29136,Male,64.11,46.72
S29137,Female,29.31,99.55
S29138,Male,55.57,95.71
S29139,Female,89.92,65.69
S29140,Male,29.51,84.76
S29141,Female,96.6,29.66
S29142,Female,47.33,91.75
S29143,Female,10.09,59.19
S29144,Female,5.5,50.97
S29145,Female,33.87,83.57
S29146,Male,25.88,88.95
S29147,Female,84.37,70.12
S29148,Male,73.76,2.5
S29149,Female,88.45,59.72
S29150,Female,58.93,82.17
S29151,Female,43.55,54.53
S29152,Male,27.06,93.49
S29153,Female,58.31,89.73
S29154,Male,61.8,52.97
S29155,Female,39.29,40.38
S29156,Male,93.66,5.51
S29157,Male,64.0,63.26
S29158,Male,83.75,26.6
S29159,Female,62.04,66.85
S29160,Female,31.65,79.88
S29161,Male,73.66,40.87
S29162,Female,23.03,1.56
S29163,Female,59.66,86.53
S29164,Female,40.24,54.9
S29165,Male,14.99,31.48
S29166,Male,41.32,63.38
S29167,Female,31.03,67.44
S29168,Male,11.22,14.75
S29169,Female,82.38,64.64
S29170,Female,49.86,28.67
S29171,Male,34.64,80.36
S29172,Male,50.5,94.15
S29173,Female,75.46,10.27
S29174,Female,1.83,91.74
S29175,Female,54.68,90.34
S29176,Male,47.92,34.29
S29177,Male,89.31,2.88
S29178,Female,55.6,66.32
S29179,Female,13.73,34.47
S29180,Male,38.87,19.16
S29181,Female,62.11,10.86
S29182,Male,4.59,19.6
S29183,Male,88.46,23.75
S29184,Female,6.78,79.58
S29185,Female,3.06,78.38
S29186,Male,0.2,49.44
S29187,Female,68.37,55.33
S29188,Male,45.59,91.78
S29189,Male,10.28,90.8
S29190,Male,85.62,82.87
S29191,Female,20.27,37.43
S29192,Female,32.63,36.66
S29193,Female,17.77,88.79
S29194,Male,92.68,92.65
S29195,Male,75.81,79.85
S29196,Male,72.4,75.71
S29197,Male,4.4,55.82
S29198,Female,52.27,33.83
S29199,Female,57.55,24.06
S29200,Female,38.25,14.03
S29201,Male,32.18,72.82
S29202,Male,85.19,77.7
S29203,Female,2.3,35.86
S29204,Male,62.54,0.6
S29205,Female,39.42,93.86
S29206,Male,66.6,43.71
S29207,Male,19.79,97.46
S29208,Male,23.87,67.74
S29209,Male,58.69,12.4
S29210,Male,97.99,32.7
S29211,Female,97.47,65.71
S29212,Female,24.9,64.93
S29213,Female,10.24,23.2
S29214,Male,59.03,17.69
S29215,Female,42.0,27.68
S29216,Female,76.17,78.69
S29217,Male,52.8,24.19
S29218,Male,51.06,70.18
S29219,Female,64.65,87.0
S29220,Female,12.64,39.16
S29221,Female,67.72,0.7
S29222,Female,48.85,14.2
S29223,Female,82.01,31.19
S29224,Male,13.87,19.0
S29225,Female,30.07,28.95
S29226,Female,95.02,54.4
S29227,Female,55.31,2.11
S29228,Female,92.93,6.43
S29229,Female,68.9,85.57
S29230,Female,92.64,52.23
S29231,Male,31.78,93.55
S29232,Male,9.05,0.33
S29233,Male,80.22,0.02
S29234,Female,80.45,73.96
S29235,Female,61.88,47.63
S29236,Male,57.96,91.38
S29237,Female,91.49,78.66
S29238,Female,17.65,50.4
S29239,Female,61.65,47.85
S29240,Male,4.98,81.12
S29241,Male,14.09,80.37
S29242,Male,43.73,27.69
S29243,Female,82.12,67.46
S29244,Male,73.31,64.32
S29245,Male,97.41,85.61
S29246,Male,4.48,86.86
S29247,Female,38.14,26.83
S29248,Male,15.88,87.97
S29249,Male,3.7,92.46
S29250,Female,26.44,10.96
S29251,Male,24.45,57.37
S29252,Female,42.0,43.65
S29253,Female,14.01,40.2
S29254,Male,48.86,70.48
S29255,Male,92.01,12.96
S29256,Male,74.82,81.99
S29257,Female,84.22,2.66
S29258,Male,80.47,57.83
S29259,Male,38.96,22.54
S29260,Male,70.9,66.75
S29261,Female,75.43,52.54
S29262,Female,20.56,99.98
S29263,Female,86.03,86.23
S29264,Male,45.77,33.66
S29265,Male,1.64,52.85
S29266,Female,64.34,31.78
S29267,Male,67.68,72.88
S29268,Male,55.18,42.24
S29269,Female,21.24,11.54
S29270,Female,48.23,66.08
S29271,Female,40.01,1.11
S29272,Male,97.47,29.73
S29273,Male,82.47,90.71
S29274,Male,76.19,9.42
S29275,Female,18.11,50.44
S29276,Female,33.1,79.51
S29277,Male,37.97,90.45
S29278,Female,49.26,55.98
S29279,Female,3.02,15.32
S29280,Male,59.3,94.09
S29281,Female,35.79,74.93
S29282,Male,56.17,39.57
S29283,Female,0.9,27.7
S29284,Male,32.14,4.77
S29285,Female,76.87,19.14
S29286,Male,50.11,77.77
S29287,Female,78.89,10.86
S29288,Female,69.9,12.94
S29289,Female,85.49,19.59
S29290,Female,0.74,39.53
S29291,Female,26.13,18.91
S29292,Male,54.88,90.43
S29293,Male,94.1,25.77
S29294,Male,67.98,91.95
S29295,Female,45.66,98.49
S29296,Male,13.01,75.48
S29297,Female,49.32,0.74
S29298,Female,44.11,24.0
S29299,Male,77.84,26.73
S29300,Male,41.33,54.28
S29301,Female,31.88,15.84
S29302,Female,8.97,7.72
S29303,Male,4.65,17.64
S29304,Male,43.91,32.74
S29305,Female,34.69,4.92
S29306,Female,55.53,19.54
S29307,Male,71.19,16.75
S29308,Female,4.0,77.24
S29309,Female,49.62,16.96
S29310,Male,86.2,79.15
S29311,Male,45.52,50.82
S29312,Female,52.12,75.79
S29313,Female,48.68,45.04
S29314,Male,38.98,90.11
S29315,Female,11.01,27.65
S29316,Male,12.64,76.68
S29317,Female,17.91,16.34
S29318,Male,79.26,88.26
S29319,Female,27.53,2.84
S29320,Female,94.81,45.74
S29321,Female,81.02,42.13
S29322,Male,68.45,62.38
S29323,Male,72.04,44.09
S29324,Male,4.76,58.9
S29325,Female,56.84,86.17
S29326,Female,94.11,14.2
S29327,Male,3.91,24.41
S29328,Male,29.1,80.28
S29329,Female,5.15,22.81
S29330,Female,56.97,90.57
S29331,Female,11.62,54.08
S29332,Female,47.93,8.19
S29333,Male,71.99,2.07
S29334,Male,16.44,76.29
S29335,Female,75.54,85.64
S29336,Female,6.02,23.99
S29337,Female,14.96,24.08
S29338,Male,28.01,95.41
S29339,Male,79.61,65.62
S29340,Female,85.01,16.76
S29341,Female,22.04,44.86
S29342,Female,9.58,91.04
S29343,Female,84.8,62.12
S29344,Female,64.94,40.75
S29345,Female,15.79,15.1
S29346,Male,55.77,72.6
S29347,Male,87.24,27.64
S29348,Male,6.95,56.59
S29349,Female,8.37,60.01
S29350,Female,27.36,55.54
S29351,Female,65.23,24.65
S29352,Male,17.8,70.83
S29353,Female,81.64,56.61
S29354,Male,75.04,40.37
S29355,Female,56.1,5.21
S29356,Female,11.61,33.13
S29357,Female,98.82,35.24
S29358,Male,49.0,79.12
S29359,Male,45.21,51.34
S29360,Male,99.56,93.21
S29361,Female,86.39,75.07
S29362,Male,45.64,53.8
S29363,Female,41.88,16.89
S29364,Female,9.59,22.1
S29365,Male,92.65,16.01
S29366,Male,84.38,44.29
S29367,Female,31.0,72.25
S29368,Female,75.33,75.93
S29369,Female,76.27,9.62
S29370,Female,22.79,49.59
S29371,Male,61.37,48.14
S29372,Male,25.5,43.89
S29373,Male,78.99,30.12
S29374,Female,15.38,47.58
S29375,Female,66.89,51.66
S29376,Female,32.6,59.97
S29377,Male,3.62,37.74
S29378,Female,12.37,94.51
S29379,Female,65.49,33.88
S29380,Male,23.99,89.51
S29381,Male,63.1,80.13
S29382,Female,41.48,46.53
S29383,Male,69.27,49.63
S29384,Female,49.29,86.99
S29385,Male,30.85,49.27
S29386,Female,14.58,67.94
S29387,Male,34.11,80.93
S29388,Male,63.49,90.79
S29389,Male,74.05,21.82
S29390,Male,16.03,97.54
S29391,Female,66.43,96.53
S29392,Female,17.93,29.74
S29393,Male,22.18,61.37
S29394,Female,53.13,4.69
S29395,Male,28.92,16.78
S29396,Male,66.16,58.38
S29397,Female,95.58,65.01
S29398,Female,14.89,53.46
S29399,Female,57.05,70.47
S29400,Female,92.33,79.29
S29401,Female,17.65,16.85
S29402,Female,36.69,65.96
S29403,Female,12.36,56.26
S29404,Male,64.2,11.76
S29405,Female,66.91,22.86
S29406,Male,66.42,41.97
S29407,Female,54.21,86.38
S29408,Female,74.63,21.7
S29409,Male,3.59,18.29
S29410,Male,95.75,72.1
S29411,Male,22.21,97.58
S29412,Male,12.16,44.73
S29413,Female,94.11,35.01
S29414,Female,83.04,25.39
S29415,Male,76.49,4.97
S29416,Male,10.47,17.84
S29417,Female,80.75,9.34
S29418,Female,60.9,49.41
S29419,Male,73.19,97.82
S29420,Female,97.81,78.74
S29421,Female,19.44,60.17
S29422,Male,50.44,48.66
S29423,Male,75.34,61.72
S29424,Male,43.37,37.6
S29425,Male,5.47,17.84
S29426,Female,11.14,58.98
S29427,Male,60.21,52.81
S29428,Female,28.5,94.45
S29429,Female,13.78,64.98
S29430,Female,33.99,77.34
S29431,Female,20.1,9.27
S29432,Male,2.39,76.09
S29433,Female,15.18,98.28
S29434,Male,88.31,65.75
S29435,Female,1.2,74.21
S29436,Male,77.39,97.95
S29437,Female,75.35,39.13
S29438,Female,56.42,82.42
S29439,Male,20.84,39.97
S29440,Male,87.81,42.59
S29441,Male,47.51,65.82
S29442,Male,17.32,25.64
S29443,Female,42.9,99.28
S29444,Female,19.49,32.92
S29445,Female,37.6,12.28
S29446,Female,49.67,32.26
S29447,Female,35.99,85.6
S29448,Male,65.7,31.39
S29449,Male,93.59,61.14
S29450,Female,34.81,93.53
S29451,Male,35.57,26.0
S29452,Female,73.83,13.14
S29453,Female,53.06,9.68
S29454,Male,42.88,44.04
S29455,Female,81.38,10.43
S29456,Male,89.1,45.38
S29457,Female,59.06,86.27
S29458,Male,18.51,77.75
S29459,Female,46.63,58.17
S29460,Female,50.44,85.04
S29461,Male,43.22,10.03
S29462,Female,26.24,60.94
S29463,Female,47.23,11.56
S29464,Male,44.65,48.21
S29465,Male,20.95,46.35
S29466,Male,90.34,26.52
S29467,Female,88.53,82.99
S29468,Male,75.96,22.82
S29469,Male,40.09,55.19
S29470,Male,37.03,48.23
S29471,Female,71.65,43.17
S29472,Male,60.81,3.35
S29473,Female,60.06,69.67
S29474,Female,12.41,1.27
S29475,Male,61.83,82.05
S29476,Female,90.19,26.64
S29477,Female,8.58,12.0
S29478,Female,33.92,41.7
S29479,Female,50.9,55.94
S29480,Female,68.6,31.04
S29481,Male,8.96,12.18
S29482,Male,87.28,1.83
S29483,Male,4.05,70.38
S29484,Female,85.77,88.64
S29485,Male,2.77,10.05
S29486,Female,15.35,23.06
S29487,Female,80.03,2.02
S29488,Female,86.02,88.51
S29489,Female,98.23,44.47
S29490,Male,11.57,92.52
S29491,Female,52.65,46.81
S29492,Male,7.72,86.22
S29493,Male,15.64,95.18
S29494,Female,17.45,33.52
S29495,Male,6.34,64.07
S29496,Male,89.3,66.64
S29497,Male,12.64,2.14
S29498,Female,62.93,43.82
S29499,Female,62.57,85.53
S29500,Female,19.86,94.63
S29501,Male,99.84,89.92
S29502,Male,34.74,97.29
S29503,Female,90.51,65.3
S29504,Female,94.83,23.28
S29505,Male,94.9,57.54
S29506,Female,75.28,42.11
S29507,Female,25.38,25.87
S29508,Male,12.07,77.28
S29509,Male,56.99,62.92
S29510,Female,36.0,79.01
S29511,Female,83.1,26.95
S29512,Female,74.5,90.39
S29513,Female,27.65,23.87
S29514,Male,1.7,60.19
S29515,Female,23.73,5.69
S29516,Female,56.71,54.1
S29517,Male,7.9,9.87
S29518,Male,65.83,33.22
S29519,Male,67.17,86.07
S29520,Male,16.94,89.35
S29521,Male,59.63,76.73
S29522,Male,60.7,36.77
S29523,Male,47.8,57.87
S29524,Female,95.32,22.4
S29525,Female,10.82,67.83
S29526,Male,40.66,34.74
S29527,Female,88.29,22.1
S29528,Female,38.63,58.5
S29529,Male,42.46,11.18
S29530,Male,66.83,68.67
S29531,Male,66.56,18.7
S29532,Male,2.29,55.35
S29533,Male,45.57,39.25
S29534,Female,33.35,56.62
S29535,Female,62.77,24.6
S29536,Male,55.57,31.04
S29537,Male,65.09,14.03
S29538,Female,65.38,77.7
S29539,Female,25.49,7.01
S29540,Female,24.65,37.64
S29541,Male,37.03,44.91
S29542,Male,24.2,19.52
S29543,Female,68.28,38.48
S29544,Male,60.29,41.81
S29545,Female,21.64,22.43
S29546,Male,88.41,63.93
S29547,Male,46.07,3.09
S29548,Female,12.71,19.76
S29549,Female,21.3,62.41
S29550,Male,53.99,62.75
S29551,Female,33.84,26.53
S29552,Male,85.12,68.3
S29553,Female,49.47,46.98
S29554,Female,91.53,52.72
S29555,Male,10.18,33.26
S29556,Male,66.86,98.43
S29557,Male,88.58,73.74
S29558,Female,29.29,24.84
S29559,Female,13.57,23.66
S29560,Male,45.66,77.42
S29561,Female,96.13,38.8
S29562,Male,63.35,9.15
S29563,Male,64.4,3.56
S29564,Male,67.15,41.4
S29565,Male,3.98,41.47
S29566,Male,44.56,70.69
S29567,Female,7.76,57.48
S29568,Female,31.59,77.01
S29569,Male,82.16,31.78
S29570,Female,65.63,62.43
S29571,Male,99.56,88.57
S29572,Female,17.22,6.93
S29573,Female,39.71,70.85
S29574,Male,80.96,71.59
S29575,Female,21.57,79.4
S29576,Male,15.37,26.9
S29577,Female,42.76,41.65
S29578,Male,38.37,23.97
S29579,Male,98.02,30.86
S29580,Male,45.63,96.85
S29581,Male,86.09,44.57
S29582,Male,88.8,84.86
S29583,Male,15.79,79.49
S29584,Female,71.53,44.45
S29585,Male,27.76,99.22
S29586,Female,9.47,84.08
S29587,Male,87.47,48.27
S29588,Female,29.24,30.97
S29589,Male,34.54,7.53
S29590,Male,32.4,46.48
S29591,Female,20.03,36.0
S29592,Male,43.45,71.14
S29593,Male,42.83,1.97
S29594,Male,40.88,83.14
S29595,Male,91.63,41.66
S29596,Female,33.98,46.97
S29597,Male,3.04,18.28
S29598,Female,17.84,93.75
S29599,Male,72.15,39.84
S29600,Male,59.09,84.27
S29601,Male,95.17,23.75
S29602,Male,69.44,9.67
S29603,Female,19.42,63.58
S29604,Male,12.06,98.44
S29605,Male,52.08,64.69
S29606,Male,66.53,60.87
S29607,Female,16.56,44.22
S29608,Female,60.17,28.38
S29609,Female,86.5,43.08
S29610,Female,72.76,14.9
S29611,Male,66.42,26.19
S29612,Male,78.93,48.74
S29613,Female,10.41,14.48
S29614,Male,20.38,79.15
S29615,Male,3.81,1.16
S29616,Female,14.5,32.16
S29617,Male,91.32,51.67
S29618,Female,22.21,92.89
S29619,Female,66.21,57.35
S29620,Female,69.16,29.49
S29621,Female,64.53,35.22
S29622,Female,55.39,33.92
S29623,Female,48.61,18.04
S29624,Male,41.99,14.48
S29625,Male,91.69,48.06
S29626,Male,0.95,27.03
S29627,Female,5.35,9.18
S29628,Female,49.25,21.65
S29629,Female,33.05,52.07
S29630,Male,40.82,25.69
S29631,Male,99.78,23.77
S29632,Female,77.51,62.07
S29633,Female,87.74,68.94
S29634,Female,36.86,24.12
S29635,Female,23.96,47.21
S29636,Female,76.8,76.46
S29637,Male,80.76,68.99
S29638,Female,54.99,6.93
S29639,Female,89.59,36.01
S29640,Female,96.73,72.33
S29641,Female,47.1,17.94
S29642,Male,22.27,19.59
S29643,Female,51.71,63.02
S29644,Female,98.95,28.38
S29645,Female,29.29,32.38
S29646,Male,61.76,52.28
S29647,Female,69.4,75.06
S29648,Male,21.39,49.83
S29649,Female,58.85,89.34
S29650,Female,31.45,10.66
S29651,Female,85.42,75.41
S29652,Female,71.48,54.36
S29653,Female,82.63,81.67
S29654,Female,19.97,31.64
S29655,Female,3.46,48.21
S29656,Female,85.05,82.36
S29657,Female,38.68,83.18
S29658,Male,17.97,37.6
S29659,Male,9.19,82.22
S29660,Male,51.65,68.24
S29661,Male,15.01,40.94
S29662,Female,56.67,96.97
S29663,Female,72.73,3.09
S29664,Male,53.51,38.27
S29665,Male,90.37,30.7
S29666,Male,15.56,93.58
S29667,Male,49.4,9.95
S29668,Female,16.32,62.8
S29669,Male,87.59,71.66
S29670,Female,93.22,18.42
S29671,Female,40.0,14.99
S29672,Female,30.57,4.78
S29673,Male,27.93,15.89
S29674,Male,85.97,80.82
S29675,Female,68.24,94.4
S29676,Male,88.06,90.14
S29677,Male,11.75,36.53
S29678,Female,47.6,72.59
S29679,Female,67.62,82.7
S29680,Male,89.71,81.25
S29681,Female,38.2,6.27
S29682,Male,31.31,21.48
S29683,Male,91.3,93.89
S29684,Female,4.75,73.99
S29685,Female,47.96,83.44
S29686,Male,45.86,51.41
S29687,Female,14.61,39.31
S29688,Male,39.5,65.12
S29689,Female,72.26,47.29
S29690,Male,36.69,37.38
S29691,Female,30.97,34.79
S29692,Male,78.19,15.79
S29693,Male,98.87,52.94
S29694,Female,77.94,51.98
S29695,Male,84.63,59.08
S29696,Male,93.95,11.62
S29697,Male,80.18,91.49
S29698,Male,98.04,74.21
S29699,Male,74.73,13.1
S29700,Female,66.15,7.93
S29701,Male,69.33,64.29
S29702,Male,90.01,34.15
S29703,Male,68.3,31.9
S29704,Female,76.12,84.0
S29705,Female,21.6,34.51
S29706,Male,91.26,63.22
S29707,Male,44.72,53.71
S29708,Female,16.11,26.3
S29709,Female,79.98,33.16
S29710,Male,35.64,94.32
S29711,Female,18.41,33.14
S29712,Male,25.63,78.4
S29713,Male,3.49,86.13
S29714,Male,9.06,7.1
S29715,Female,59.26,66.31
S29716,Male,86.62,74.93
S29717,Male,44.85,43.4
S29718,Female,62.61,56.93
S29719,Male,80.97,16.18
S29720,Male,35.68,31.85
S29721,Male,65.43,70.77
S29722,Female,35.04,60.26
S29723,Female,64.27,13.64
S29724,Male,21.76,98.8
S29725,Female,97.78,93.78
S29726,Male,7.62,22.41
S29727,Male,50.52,87.51
S29728,Female,28.63,26.72
S29729,Female,60.08,56.37
S29730,Male,42.83,78.21
S29731,Female,30.67,34.41
S29732,Female,25.0,55.51
S29733,Female,18.25,45.04
S29734,Male,78.29,76.02
S29735,Male,22.22,47.87
S29736,Female,77.35,56.69
S29737,Male,48.5,84.56
S29738,Male,7.22,69.86
S29739,Female,16.54,52.75
S29740,Male,89.29,46.13
S29741,Female,60.28,12.68
S29742,Male,18.43,5.64
S29743,Male,70.38,95.28
S29744,Female,82.33,18.65
S29745,Male,33.07,27.69
S29746,Female,55.66,61.09
S29747,Male,29.34,82.79
S29748,Male,8.01,83.31
S29749,Male,39.95,82.96
S29750,Female,75.14,97.81
S29751,Male,45.87,5.57
S29752,Male,40.53,39.98
S29753,Female,36.6,91.36
S29754,Female,45.89,46.73
S29755,Male,31.82,87.13
S29756,Female,61.22,1.77
S29757,Female,6.36,50.44
S29758,Female,80.74,92.25
S29759,Female,17.32,26.13
S29760,Male,63.34,92.97
S29761,Female,44.99,0.85
S29762,Male,77.35,7.89
S29763,Male,82.61,47.68
S29764,Male,20.42,10.64
S29765,Female,67.72,22.56
S29766,Female,18.99,29.75
S29767,Male,12.4,48.15
S29768,Male,93.03,39.05
S29769,Female,16.44,92.21
S29770,Female,22.81,88.6
S29771,Male,13.03,74.81
S29772,Female,47.03,65.93
S29773,Female,91.96,20.43
S29774,Male,26.41,60.18
S29775,Female,54.19,14.71
S29776,Female,41.15,45.27
S29777,Male,33.6,46.15
S29778,Female,57.22,68.97
S29779,Male,55.89,83.51
S29780,Female,35.94,32.05
S29781,Male,85.06,4.12
S29782,Female,5.32,4.7
S29783,Male,8.52,87.48
S29784,Female,99.08,48.63
S29785,Female,74.77,24.8
S29786,Female,80.39,3.23
S29787,Male,60.27,52.88
S29788,Female,41.99,13.71
S29789,Male,62.92,41.7
S29790,Female,9.26,51.61
S29791,Female,75.78,22.92
S29792,Female,54.07,19.88
S29793,Female,95.67,1.98
S29794,Female,63.75,58.55
S29795,Female,15.17,20.04
S29796,Male,47.76,87.82
S29797,Male,5.78,60.38
S29798,Female,74.54,55.64
S29799,Female,50.18,50.47
S29800,Female,36.97,21.53
S29801,Female,96.85,96.94
S29802,Female,94.06,96.7
S29803,Male,95.28,32.13
S29804,Female,22.1,77.62
S29805,Female,72.86,11.92
S29806,Male,94.54,78.05
S29807,Male,57.09,28.63
S29808,Male,21.42,28.91
S29809,Female,81.78,50.72
S29810,Female,87.99,39.23
S29811,Female,70.32,11.78
S29812,Female,29.36,59.31
S29813,Female,19.07,21.38
S29814,Male,62.43,44.45
S29815,Female,48.28,23.1
S29816,Female,66.88,85.76
S29817,Female,11.17,33.8
S29818,Male,13.59,88.75
S29819,Female,36.29,32.61
S29820,Female,25.88,17.95
S29821,Female,61.93,57.66
S29822,Female,36.75,55.51
S29823,Male,68.4,61.89
S29824,Male,76.88,30.21
S29825,Male,18.72,32.0
S29826,Female,91.98,23.74
